6,1,0,2,16,3,0,2,5,0.86667,90,0.33333,0,0,0.46667,0,0,13.5,2,1.3333,3
9,1,1,7,17,34,1,6,4,0.6875,93,1,2,0,0.35185,0,0,9.1111,1,0.8889,3
5,2,0,10,12,10,4,8,5,2,62,0,0,0.90323,0.4,1,2,11.4,1,0.6,0
7,3,0,11,31,9,0,11,5,0.5,285,1,0,0.57143,0.42857,0,0,39.429,1,0.8571,2
7,1,0,8,20,11,0,8,6,0.5,91,0.33333,0,0,0.5,0,0,11.571,2,1.1429,1
5,2,0,8,12,0,4,6,5,0.25,54,1,0,0.90323,0.43333,0,0,9.6,1,0.6,1
17,1,2,26,20,96,23,4,17,0.90278,120,1,2,0,0.23529,0,0,5.5294,3,1.0588,2
12,3,0,8,30,64,1,7,11,1,93,1,0,0.92045,0.60606,1,2,6.5833,1,0.5833,0
5,1,0,3,19,2,0,3,3,0.66667,157,1,1,0,0.33333,0,0,29.8,3,1,1
3,2,0,2,6,3,0,2,1,2,12,0,0,0.71429,0.66667,1,2,3,1,0.6667,1
6,2,0,8,20,15,0,8,5,1,88,0,0,0.6875,0.41667,1,1,13.5,2,1,0
0,1,0,5,0,0,5,0,0,2,53,0,0,0,0,0,0,0,0,0,7
3,1,0,1,10,1,1,0,2,0.5,84,0,0,0,0.5,0,0,26.667,10,3.3333,0
13,1,0,14,51,16,1,13,6,0.67593,615,1,3,0,0.36923,0,0,45.615,12,3.0769,7
4,2,0,11,22,6,4,9,4,2,155,0,0,0.93333,0.41667,1,1,37.75,1,0.5,1
10,2,0,13,39,43,2,11,7,0.77778,276,1,0,0.46667,0.24691,0,0,26.5,5,1.5,3
3,2,0,2,14,0,1,1,3,0,42,1,0,0.66667,0.55556,0,0,12.667,1,0.6667,1
1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,1
4,3,0,4,21,4,1,3,3,0.55556,206,0.33333,0,0.76923,0.45833,1,1,49,21,5.75,2
6,2,0,6,9,13,4,4,5,0.8,28,1,0,0.90323,0.4,0,0,3.5,1,0.5,0
5,1,0,4,5,10,3,1,5,2,5,0,0,0,0.9,0,0,0,1,1,2
4,2,0,11,21,6,4,9,4,2,170,0,0,0.93333,0.41667,1,1,41.5,1,0.5,1
5,2,0,11,21,10,4,9,5,2,154,0,0,0.90323,0.4,1,1,29.8,1,0.6,1
3,2,0,2,6,3,0,2,1,2,12,0,0,0.71429,0.66667,1,2,3,1,0.6667,1
6,1,0,8,30,0,0,8,4,0.33333,168,1,1,0,0.41667,0,0,26.5,2,1.3333,0
30,1,43,68,49,359,59,12,30,0.90282,382,0.90909,7,0,0.17667,1,1,11.367,4,1.3333,5
6,1,0,7,20,9,7,0,4,0.7,185,0.25,0,0,0.4,0,0,29.167,6,2,1
5,2,0,9,11,10,5,6,5,2,31,0,0,0.90323,0.4,1,2,5.2,1,0.6,0
5,2,0,11,21,10,4,9,5,2,153,0,0,0.90323,0.4,1,1,29.6,1,0.6,1
2,1,0,5,2,1,5,1,2,2,2,0,0,0,0.75,0,0,0,1,1,0
11,2,0,8,43,27,0,8,6,0.72857,523,1,0,0.52381,0.28571,0,0,45.909,5,1.9091,2
19,2,0,1,29,61,1,0,14,0.70988,342,0.66667,0,0.46429,0.30556,1,2,16.526,2,0.8421,0
2,1,0,6,14,1,1,5,2,2,49,0,0,0,0.5,0,0,23.5,1,0.5,1
3,2,0,5,6,3,4,3,3,2,17,0,0,0.96552,0.53333,0,0,4.6667,1,0.3333,0
8,2,0,8,54,4,0,8,5,0.57143,413,1,0,0.61111,0.375,1,1,50.25,9,2.875,2
5,1,0,4,5,10,2,2,5,2,5,0,0,0,0.5,0,0,0,1,1,0
