4,2,0,6,8,6,2,5,4,2,26,0,0,0.89655,0.5,0,0,5.5,1,0.75,0
6,3,0,21,33,15,1,21,2,2,176,0,0,0.8,0.5,2,2,28.333,1,0.6667,0
2,3,0,3,7,1,0,3,1,2,24,0,0,0.83333,0.66667,1,1,11,1,0.5,0
26,1,1,10,47,0,5,5,24,0.08,236,1,1,0,0.25824,0,0,8.0385,2,1,0
4,3,0,4,19,6,1,4,3,2,62,0,0,0.88889,0.375,1,1,14.5,1,0.5,0
8,3,0,6,13,14,2,6,8,0.66667,70,1,0,0.90909,0.35,1,1,7.375,1,0.875,0
13,2,0,18,112,76,3,17,1,0.875,1000,1,1,0.4,0.27273,1,1,75.769,10,5.2308,0
13,1,0,66,13,78,66,1,13,2,13,0,0,0,0.36923,0,0,0,1,1,1
2,1,0,4,3,0,2,2,2,0,12,1,1,0,0.75,0,0,4.5,1,0.5,0
6,3,0,13,18,13,1,13,4,0.8,76,1,0,0.8,0.33333,1,1,11.5,1,0.6667,0
25,2,0,18,45,252,8,14,20,0.675,273,1,3,0.23333,0.24,1,1,9.72,5,1.12,0
2,5,0,2,6,0,1,1,2,1,22,1,0,0.94444,0.66667,0,0,9,1,0.5,0
7,2,0,7,25,0,1,6,5,0.16667,153,1,1,0.53846,0.35714,1,1,20.571,4,1.2857,0
3,5,0,2,6,3,1,1,3,2,16,0,0,1,0.77778,0,0,4.3333,0,0,0
6,1,0,2,25,5,2,0,5,0.7,166,1,0,0,0.5,0,0,25.667,1,0.5,0
19,2,0,20,31,133,6,18,18,0.64444,170,1,2,0.4375,0.16316,1,1,7.6842,2,1,0
7,2,0,11,21,17,6,5,6,0.66667,90,1,0,0.375,0.375,0,0,11.571,2,1,0
3,1,0,9,8,1,4,5,3,0,26,1,1,0,0.5,0,0,7.3333,1,0.3333,0
0,1,0,27,0,0,26,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2,2,0,6,4,0,1,6,2,0,16,1,1,0.96154,0.66667,0,0,6.5,1,0.5,0
12,3,0,8,19,60,1,8,9,0.36364,101,1,0,0.52174,0.35417,1,1,7.3333,3,1.1667,0
2,6,0,2,7,0,1,1,2,0,25,1,0,0.94444,0.66667,0,0,11,1,0.5,0
14,3,0,6,29,35,1,6,13,0.15385,132,1,0,0.63636,0.33929,2,8,8.3571,2,1.1429,0
0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
11,2,9,15,23,49,10,5,9,0.6,87,1,0,0.52381,0.32727,1,1,6.8182,2,1.0909,0
13,3,0,14,33,68,9,7,11,0.85417,121,1,1,0.45,0.28333,0,0,8,2,1,0
3,3,0,5,8,3,1,5,2,2,28,0,0,0.94118,0.5,1,1,8.3333,1,0.3333,0
13,3,0,8,29,36,1,8,11,0.5,158,1,0,0.65625,0.32692,2,7,11.077,4,1.3077,0
4,1,0,5,5,0,5,0,4,0.66667,28,1,0,0,0.4375,0,0,5.25,1,0.75,0
12,3,0,11,27,44,1,10,8,0.72727,124,1,2,0.57143,0.23377,1,1,9,3,0.9167,0
3,1,0,4,6,0,2,2,2,0.5,33,1,1,0,0.66667,0,0,9,2,1,0
16,2,0,8,19,114,4,6,12,0.8,90,1,1,0.65,0.2875,1,3,4.5625,1,0.875,0
7,2,2,3,8,9,2,1,7,0.66667,40,1,0,0.33333,0.64286,0,0,4.4286,2,1.1429,0
8,1,3,11,12,14,10,1,7,0.71429,56,1,1,0,0.5,0,0,5.625,1,0.875,0
1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,0
3,1,0,5,8,3,1,4,3,2,23,0,0,0,0.5,0,0,6.6667,1,0.6667,0
2,1,0,1,2,1,1,0,2,2,2,0,0,0,1,0,0,0,1,1,0
3,4,0,4,9,0,1,4,3,0.5,33,1,2,0.89474,0.55556,0,0,9.3333,1,0.6667,0
2,3,0,4,5,0,1,4,2,0,20,1,1,0.98592,0.66667,1,1,8.5,1,0.5,0
5,3,0,4,10,2,1,3,5,0.625,40,1,0,0.90244,0.46667,1,1,6.6,2,1,0
4,3,0,11,23,0,1,11,1,0.5,75,1,1,0.83333,0.4375,1,1,17.25,1,0.75,0
4,1,0,4,10,0,1,3,4,0,35,1,0,0,0.58333,0,0,7.5,1,0.75,0
15,2,0,16,21,89,3,16,15,0.78571,105,1,2,0.5,0.18333,1,2,5.7333,2,1,0
7,3,0,5,24,3,0,5,5,0.5,141,1,2,0.5,0.26786,2,2,18.571,3,1.2857,0
4,3,0,6,6,0,1,6,2,0.5,30,1,2,0.9589,0.45,1,1,6,1,0.75,0
15,3,0,14,46,93,1,14,8,0.82143,217,1,0,0.57143,0.2619,2,2,13.2,2,0.8667,0
2,1,0,2,11,1,1,1,2,2,54,0,0,0,0.66667,0,0,26,6,3,0
1,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,1,1,0
49,3,1,13,97,1170,2,12,46,0.71528,378,0.33333,1,0.25806,0.12109,1,1,6.6531,2,0.9592,0
