14,2,0,9,33,53,1,9,11,0.87692,188,0.4,1,0.79661,0.44231,1,3,12.071,3,1.6429,1
11,2,0,6,27,19,0,6,11,0.91111,199,0.55556,0,0.44444,0.30303,0,0,16.273,7,2,1
8,1,0,7,42,14,0,7,2,0.75,308,0,2,0,0.2381,0,0,37,4,1.5,0
6,3,0,2,15,0,1,1,5,0,66,1,0,0.91935,0.375,0,0,9.8333,2,1,0
13,1,0,4,40,8,0,4,2,0.69792,516,0,4,0,0.15,0,0,38.077,7,2.7692,2
5,1,0,1,14,8,0,1,2,0.875,45,0,1,0,0.33333,0,0,7.6,1,0.6,0
4,3,0,0,13,0,0,0,2,0,161,0,0,0.97521,0.58333,0,0,39,3,1.25,0
5,1,0,4,6,10,2,2,5,1.25,13,0,1,0,0.46667,0,0,0.8,1,0.8,0
3,1,0,9,10,0,8,1,1,0,49,0,0,0,1,0,0,14.333,1,0.6667,0
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,1
2,1,0,2,4,1,1,1,1,2,8,0,0,0,0.75,0,0,3,1,0.5,0
9,2,0,4,37,8,0,4,7,0.82292,314,0,1,0.89706,0.21875,0,0,32.556,7,2,0
4,1,0,1,11,2,1,0,2,0.77778,61,0,0,0,0.5,1,1,13.5,6,2,0
19,2,0,8,36,141,1,7,15,0.8642,229,0.88889,0,0.6,0.35556,1,1,10.579,4,0.9474,1
8,1,0,6,31,22,0,6,2,0.94286,324,0,7,0,0.28571,0,0,38.25,5,2,1
6,2,0,3,8,15,0,3,6,1,34,0,0,0.81818,0.5,1,1,4.3333,2,0.8333,0
7,1,0,2,21,17,0,2,2,0.66667,90,0,1,0,0.27778,0,0,11.571,2,1,0
8,1,0,5,39,24,0,5,2,0.71429,328,0,1,0,0.21429,0,0,39.75,2,1.125,1
1,4,0,2,3,0,1,1,0,2,7,0,0,1,1,0,0,6,0,0,0
18,2,0,28,78,135,14,15,9,0.93627,714,0.25,1,0.41379,0.27778,1,1,38,10,2.5,6
4,1,0,3,20,6,0,3,2,0.66667,69,0,0,0,0.33333,0,0,16,2,1.25,0
11,1,0,31,14,15,31,0,9,0.79231,174,0,5,0,0.35,0,0,13.636,7,2,5
2,1,0,14,2,1,13,1,2,2,2,0,0,0,0.75,0,0,0,1,1,0
6,1,0,9,21,0,7,2,5,0.88,286,0.2,0,0,0.46667,0,0,45,6,3,0
10,1,0,3,17,0,2,1,9,0.55556,243,0,1,0,0.46667,0,0,22.8,5,2.1,0
15,1,0,42,48,77,35,8,9,0.8985,304,0.42105,4,0,0.19643,0,0,18,4,1.4,4
4,1,0,2,19,4,1,1,2,0.66667,139,0,0,0,0.55556,0,0,33.5,3,1.25,1
10,1,0,7,42,39,1,6,6,0.64444,328,1,0,0,0.31429,0,0,31.3,9,2.8,0
4,1,0,0,10,4,0,0,3,0.33333,114,0,0,0,0.33333,0,0,27.25,4,1.5,0
