6,1,0,12,65,3,1,11,2,0.7,585,0.5,0,0,0.3,0,0,96.167,39,7,0
4,3,0,5,9,4,0,5,3,0.66667,30,1,0,0.6,0.66667,0,0,6.25,1,0.5,0
5,2,0,11,41,6,0,11,3,0.84615,423,0.92308,0,0.25,0.41667,0,0,81,17,3.8,0
6,1,0,6,22,0,4,3,5,0,154,1,0,0,0.5,0,0,24.5,7,3,0
1,1,0,9,1,0,8,1,1,2,1,0,0,0,1,0,0,0,1,1,0
4,2,0,4,22,2,1,3,2,0.55556,139,1,0,0.5,0.625,0,0,33,4,1.75,1
18,2,0,13,60,65,3,10,9,0.90374,454,0.45455,0,0.27273,0.2521,0,0,23.611,7,1.8889,0
2,3,0,7,4,1,5,2,2,2,9,0,0,0.93333,0.75,0,0,3.5,1,0.5,0
8,1,1,10,41,20,1,9,5,0.85714,220,0.66667,0,0,0.35714,0,0,26.125,14,2.375,0
7,1,0,1,8,0,1,0,7,0.72222,104,1,0,0,0.42857,0,0,13,5,1.4286,0
1,1,0,12,1,0,10,2,1,2,1,0,0,0,1,0,0,0,1,1,0
5,3,0,7,17,8,2,5,3,0.83333,89,0.66667,0,0.82353,0.5,2,2,16.2,6,1.6,0
4,2,0,4,8,4,0,4,3,0.66667,27,1,0,0.33333,0.66667,0,0,5.5,1,0.5,0
8,1,11,25,35,20,11,14,4,0.68571,183,0.8,0,0,0.33333,0,0,21.25,5,1.75,0
6,1,0,15,32,9,1,14,2,1,230,0.77778,1,0,0.32,0,0,35.833,14,2.8333,0
1,1,0,0,2,0,0,0,1,2,4,0,0,0,1,0,0,3,0,0,0
9,2,0,6,10,22,3,3,9,0.79167,47,0.66667,1,0.33333,0.27778,0,0,3.8889,1,0.8889,0
23,2,0,15,59,203,3,12,21,0.92424,350,0.91667,2,0.16,0.21023,1,1,13.696,13,1.6957,0
6,2,0,11,26,13,0,11,3,0.86667,105,0.33333,0,0.6,0.4,1,2,16,4,1.3333,0
9,1,0,10,33,28,1,10,3,0.83333,144,0.66667,1,0,0.23214,0,0,14.667,3,1.2222,0
15,2,0,17,68,43,2,15,9,0.8254,473,0.77778,0,0.31579,0.22321,0,0,29.933,10,1.8,1
19,1,0,16,50,105,4,12,15,0.87037,279,0.88889,3,0,0.22222,0,0,13.211,7,1.4737,0
8,1,0,9,21,20,1,8,3,0.80952,88,0.66667,1,0,0.2381,0,0,9.625,2,0.875,0
13,1,0,25,79,66,1,24,4,0.66667,438,0.5,0,0,0.25,0,0,32.538,19,2.7692,0
5,2,0,10,18,8,0,10,3,0.91667,81,0.66667,0,0.25,0.41667,0,0,14.6,3,1,0
4,3,0,5,9,4,0,5,3,0.66667,30,1,0,0.6,0.66667,0,0,6.25,1,0.5,0
5,1,0,7,14,0,2,5,5,0.25,128,0,0,0,0.6,0,0,24.4,5,3,0
1,1,0,11,3,0,8,3,0,2,69,0,0,0,0,0,0,6,0,0,0
