12,1,0,35,75,14,16,21,7,0.96579,4202,0.55914,19,0,0.20979,0,0,341.42,31,6.6667,13
3,4,0,6,12,3,2,4,2,2,68,0,0,0.98571,0.42857,1,7,21.667,1,0.3333,1
5,4,0,2,11,10,0,2,5,2,30,0,0,0.95918,0.45,0,0,5,1,0.8,2
6,1,0,2,6,15,1,1,6,2,6,0,0,0,0.75,0,0,0,1,1,1
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.7,0,0,0,1,1,0
15,1,2,26,41,37,7,19,12,0.8254,870,1,4,0,0.18182,0,0,55.8,11,2.4,10
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
5,4,0,2,8,10,0,2,5,2,28,0,0,0.95918,0.6,0,0,4.6,1,0.8,2
9,1,0,4,15,0,2,2,8,0.1875,243,1,1,0,0.42222,0,0,25.778,6,2.1111,1
6,1,0,2,19,13,1,2,5,0.8,127,0,1,0,0.53333,0,0,20,11,3,17
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,1
5,4,0,3,8,10,0,3,5,2,28,0,0,0.95349,0.6,1,4,4.6,1,0.8,2
3,4,0,2,7,3,1,2,3,2,19,0,0,0.97917,0.66667,0,0,5.3333,1,0.6667,2
7,1,0,0,7,21,0,0,7,2,7,0,0,0,0.42857,0,0,0,1,1,0
7,1,0,0,7,21,0,0,7,2,7,0,0,0,1,0,0,0,1,1,0
14,4,1,4,19,79,3,2,14,0.94505,133,0.85714,0,0.8587,0.39286,2,6,8,2,1.7143,7
1,4,0,0,2,0,0,0,1,2,10,0,0,1,1,0,0,7,0,0,0
5,3,0,5,13,0,1,5,1,0.75,59,0.5,0,0.92157,0.46667,2,6,10.4,1,0.8,2
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
10,1,0,2,10,45,1,1,10,2,10,0,0,0,0.5,0,0,0,1,1,1
38,2,2,13,98,421,10,4,24,0.81757,1100,0.75,1,0.55696,0.17417,1,17,27.842,11,2.6053,16
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,1
5,4,0,3,8,10,0,3,5,2,28,0,0,0.95349,0.6,1,4,4.6,1,0.8,2
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
10,1,0,0,10,45,0,0,10,1.1111,13,0,0,0,0.4,0,0,0,1,1,0
6,1,0,0,36,15,0,0,0,0.93333,304,0.33333,0,0,0.33333,0,0,49.167,1,0.8333,1
4,1,0,0,4,6,0,0,4,2,4,0,0,0,1,0,0,0,1,1,0
8,1,0,1,14,0,1,0,5,0.14286,574,0,0,0,0.52083,0,0,70.375,8,5.625,1
13,4,0,3,16,78,0,3,13,2,72,0,0,0.87234,0.53846,1,7,4.5385,1,0.9231,2
6,1,0,0,6,15,0,0,6,2,6,0,0,0,1,0,0,0,1,1,0
36,4,0,6,58,630,1,6,35,1,471,1,2,0.72868,0.21429,0,0,12.028,7,2,4
24,3,1,17,122,0,1,16,21,0.85607,1567,0.93103,7,0.65152,0.25,3,10,63.083,4,1.0833,37
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,1
6,3,1,4,21,3,3,2,4,0.96,255,0.4,0,0.9375,0.61111,3,3,40.667,3,1.3333,14
11,1,0,5,37,0,0,5,11,0.71667,332,1,3,0,0.31818,0,0,28.636,1,0.9091,2
5,4,0,3,8,10,0,3,5,2,28,0,0,0.95349,0.6,1,4,4.6,1,0.8,2
8,4,0,26,12,0,25,1,8,0.28571,64,1,0,0.81818,0.4375,0,0,6.75,1,0.5,1
4,4,0,6,20,0,1,6,1,0.66667,118,0.5,0,0.96203,0.5,3,11,28,6,2,6
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
13,4,0,2,21,78,0,2,13,2,103,0,0,0.88679,0.40385,0,0,6.9231,3,1.2308,2
3,4,0,2,7,3,0,2,3,2,19,0,0,0.97917,0.66667,0,0,5.3333,1,0.6667,2
12,2,0,6,50,24,1,6,5,2,719,0,0,0.52174,0.32143,1,9,58.917,10,3.1667,9
12,1,1,0,22,66,0,0,11,2,100,0,0,0,0.2381,0,0,7.3333,1,0.9167,0
2,2,0,9,3,1,8,1,1,1,18,0,0,1,1,0,0,6.5,0,0,1
16,1,0,0,16,120,0,0,16,2,16,0,0,0,0.5,0,0,0,1,1,0
18,4,0,3,25,153,0,3,18,0.94118,102,1,1,0.84685,0.48148,0,0,4.6111,2,1,3
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,1
9,4,0,3,12,36,0,3,9,2,50,0,0,0.91111,0.55556,1,5,4.5556,1,0.8889,2
1,1,0,7,1,0,7,0,1,2,1,0,0,0,1,0,0,0,1,1,1
19,4,0,3,24,171,0,3,19,2,107,0,0,0.82,0.39474,1,6,4.6316,1,0.9474,2
32,1,0,16,80,0,2,14,29,0.85081,814,1,6,0,0.18475,0,0,23.938,1,0.9063,6
1,1,0,8,1,0,5,3,1,2,1,0,0,0,1,0,0,0,1,1,0
1,4,0,5,2,0,5,0,1,2,13,0,0,1,1,0,0,7,0,0,1
27,4,0,2,35,351,0,2,27,2,171,0,0,0.78333,0.37963,0,0,5.3333,3,1.1111,2
7,4,0,3,10,21,0,3,7,2,39,0,0,0.93182,0.57143,1,6,4.5714,1,0.8571,2
9,2,0,5,30,20,1,4,7,0.61538,619,0.92308,1,0.3,0.30159,0,0,66.333,1,0.7778,1
13,1,0,0,13,78,0,0,13,2,13,0,0,0,0.46154,0,0,0,1,1,0
3,1,0,2,5,1,1,1,2,1,41,1,1,0,0.75,0,0,12,3,1,1
3,4,0,2,6,3,0,2,3,2,17,0,0,0.97917,0.5,0,0,4.6667,1,0.6667,2
18,2,1,7,82,119,2,5,11,0.52941,1240,0.5,0,0.82353,0.20856,1,8,67.778,2,0.7778,5
8,1,0,1,13,4,1,0,7,0.57143,424,1,0,0,0.5,0,0,51.75,1,0.75,13
44,3,1,17,131,588,1,16,39,0.92558,1328,1,7,0.5,0.10167,3,6,28.841,2,1,14
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
19,4,0,2,24,171,0,2,19,2,105,0,0,0.83929,0.39474,0,0,4.5263,1,0.9474,2
34,3,0,59,83,541,55,9,29,0.9697,1017,0.8,5,0.73333,0.28485,2,4,28.618,7,2.2059,10
12,1,6,14,18,50,8,6,11,0.93636,98,0.9,4,0,0.25,0,0,6.3333,1,0.9167,1
15,4,0,3,38,105,1,2,15,2,195,0,0,0.87037,0.32,1,1,12,6,1.7333,2
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,1,1
6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.75,0,0,0,1,1,0
7,3,3,11,22,21,5,6,4,2,217,0,0,0.84375,0.33333,0,0,30,1,0.7143,1
6,1,0,2,6,15,1,1,6,2,6,0,0,0,0.75,0,0,0,1,1,1
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.66667,0,0,0,1,1,0
10,1,1,3,21,19,1,2,8,0.48889,195,1,1,0,0.35,0,0,18,4,1.4,1
25,1,0,57,66,190,18,39,17,0.90152,1159,0.40909,14,0,0.13611,0,0,44.48,3,1.08,18
5,4,0,3,8,10,0,3,5,2,28,0,0,0.95349,0.6,1,4,4.6,1,0.8,2
1,1,0,3,1,0,1,2,1,2,1,0,0,0,1,0,0,0,1,1,1
0,1,0,3,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1
5,3,2,2,7,10,2,0,5,2,20,0,0,0.94444,0.6,0,0,3,1,0.2,1
9,4,0,2,13,36,0,2,9,2,52,0,0,0.92157,0.55556,1,1,4.7778,1,0.8889,2
18,1,1,6,28,25,5,1,18,0.64706,390,1,1,0,0.17901,0,0,20.222,1,0.9444,3
5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.7,0,0,0,1,1,0
44,3,9,18,71,766,9,9,5,0.9809,1970,1,0,0.3913,0.19318,1,6,43.136,20,2.5682,1
38,1,0,0,38,703,0,0,38,2,38,0,0,0,0.35526,0,0,0,1,1,0
0,1,0,5,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,1
6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.41667,0,0,0,1,1,0
11,1,0,5,11,55,2,3,11,1.1,16,0,0,0,0.32727,0,0,0,1,1,1
4,2,0,2,16,0,0,2,4,0.33333,89,1,0,0.88462,0.58333,1,1,21,1,0.75,6
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,1
3,4,0,2,6,3,0,2,3,2,17,0,0,0.97917,0.66667,0,0,4.6667,1,0.6667,2
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.66667,0,0,0,1,1,1
4,4,0,7,8,6,2,5,4,2,29,0,0,1,0.5,0,0,6.25,0,0,5
1,1,0,3,1,0,1,2,1,2,1,0,0,0,1,0,0,0,1,1,4
3,1,0,0,14,3,0,0,2,2,102,0,0,0,0.33333,0,0,33,1,0.6667,1
63,1,3,22,79,1617,22,2,36,0.95658,531,0.84615,1,0,0.14762,0,0,7.2222,5,1.4127,16
5,2,0,4,12,0,2,2,2,0,55,1,1,0.66667,0.45,1,2,9.8,2,1,1
9,1,0,9,22,18,7,2,3,1.0288,366,0.15385,1,0,0.31746,0,0,38.222,17,4.6667,2
4,3,0,6,16,0,1,6,1,0.66667,82,0.5,0,0.96,0.5,2,8,19,3,1.25,1
3,4,1,3,4,3,2,2,3,1.5,13,0,0,0.96774,0.55556,1,4,3,1,0.6667,1
18,1,1,0,19,153,0,0,18,2,40,0,0,0,0.28571,0,0,1.2222,1,0.9444,0
3,3,0,4,10,0,1,4,1,0.75,50,0.5,0,0.96154,0.55556,2,3,15,1,0.6667,2
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,0
10,2,0,13,35,0,3,10,8,0.37778,537,1,0,0.61111,0.3,1,2,52.2,4,1.3,1
8,4,0,16,12,0,15,1,8,0.28571,64,1,0,0.81818,0.4375,0,0,6.75,1,0.5,1
12,1,0,6,12,66,2,4,12,1.0909,16,0,0,0,0.23148,0,0,0,1,1,0
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,1
3,4,0,2,7,3,0,2,3,2,19,0,0,0.97917,0.66667,0,0,5.3333,1,0.6667,2
4,1,0,6,6,0,5,1,4,0.96491,142,0,1,0,0.35714,0,0,29.75,3,1.75,1
22,1,0,0,22,231,0,0,22,2,22,0,0,0,0.28182,0,0,0,1,1,0
7,1,0,22,7,21,22,0,7,2,7,0,0,0,1,0,0,0,1,1,0
3,1,0,5,3,3,4,1,3,2,3,0,0,0,0.66667,0,0,0,1,1,0
42,1,0,3,67,375,2,1,29,0.78049,2031,1,0,0,0.22648,0,0,47.071,33,3.1429,7
7,4,0,3,10,21,0,3,7,2,39,0,0,0.93182,0.57143,1,6,4.5714,1,0.8571,2
8,1,0,16,21,26,3,14,2,0.92857,691,1,3,0,0.3125,0,0,84.875,15,7.875,9
11,4,0,3,14,55,0,3,11,2,61,0,0,0.8913,0.54545,1,6,4.5455,1,0.9091,2
1,1,0,4,2,0,3,1,1,2,16,0,1,0,1,0,0,12,0,0,7
66,1,0,38,230,489,1,37,49,0.93369,3681,1,25,0,0.11674,0,0,53.455,11,1.5758,13
63,1,1,28,98,1703,6,22,27,0.93387,3757,0.98,10,0,0.09596,0,0,57.841,28,3.2222,1
18,2,0,6,35,0,6,1,1,0.68067,2128,0.14286,1,0.73438,0.36111,1,7,116.83,17,8,5
6,3,0,0,11,0,0,0,6,0,52,1,0,0.89474,0.55556,1,1,7.5,3,0.6667,0
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.75,0,0,0,1,1,0
3,1,0,6,3,3,3,3,3,2,3,0,0,0,0.66667,0,0,0,1,1,3
27,4,0,2,33,351,0,2,27,2,151,0,0,0.78333,0.38889,0,0,4.5926,1,0.963,2
10,1,0,11,10,45,10,1,10,1.1111,15,0,0,0,0.46667,0,0,0,1,1,1
