9,1,9,18,10,28,17,1,9,0.875,44,1,0,0,0.48148,0,0,3.4444,1,0.8889,0
9,1,0,2,9,36,2,0,9,2,9,0,0,0,1,0,0,0,1,1,0
2,1,0,0,10,1,0,0,1,1,123,0.2,0,0,1,0,0,58,0,0,0
5,2,0,6,6,6,4,2,5,0.75,24,1,0,0.66667,0.7,0,0,3.4,1,0.8,0
0,1,0,1,0,0,1,0,0,2,8,0,0,0,0,0,0,0,0,0,0
7,5,0,4,14,9,0,4,7,0.66667,58,1,0,0.87234,0.64286,1,1,7,2,1,0
12,5,0,4,18,18,0,4,12,0.76364,100,1,2,0.78846,0.28333,1,1,6.9167,2,1.0833,0
0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
16,2,0,5,19,74,3,2,16,0.85556,105,1,0,0.36364,0.375,1,1,5.1875,3,1,0
4,3,6,7,6,4,6,1,4,0.66667,18,1,0,0.925,0.625,0,0,3.25,1,0.75,0
10,4,0,6,19,45,1,5,10,2,68,0,0,0.76923,0.28571,0,0,5.8,2,1,1
8,4,0,6,16,28,1,5,8,2,47,0,0,0.81081,0.33333,0,0,4.875,1,0.875,0
15,2,0,10,16,91,8,2,15,0.92857,74,0.85714,0,0.36364,0.36667,0,0,3.4667,1,0.9333,0
0,1,0,1,0,0,1,0,0,2,7,0,0,0,0,0,0,0,0,0,0
3,4,6,8,6,1,6,2,2,0.75,21,1,1,0.97561,0.75,0,0,5.3333,1,0.3333,0
2,1,0,2,2,1,2,0,2,2,2,0,0,0,1,0,0,0,1,1,0
4,5,0,3,9,0,0,3,4,0.33333,38,1,0,0.93182,0.625,2,2,8.25,1,0.75,0
3,4,7,10,4,3,7,3,3,1,16,1,2,0.95238,0.55556,0,0,3.6667,1,0.6667,0
18,3,7,21,47,153,10,14,2,2,296,0,0,0.43333,0.25556,0,0,15.444,5,1.4444,0
4,5,0,3,9,0,0,3,4,0.33333,38,1,0,0.93333,0.625,2,2,8.25,1,0.75,0
2,4,0,1,4,1,0,1,2,2,8,0,0,0.97561,1,1,1,3,1,0.5,0
1,2,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,0
7,5,0,4,14,9,0,4,7,0.66667,58,1,0,0.87234,0.64286,1,1,7,2,1,0
1,4,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,0
11,2,0,9,12,45,6,3,11,0.9,54,0.8,1,0.44444,0.36364,0,0,3.4545,1,0.9091,0
14,1,0,13,38,33,9,4,14,0.57692,209,1,2,0,0.25893,0,0,13.786,6,1.7143,0
0,1,0,1,0,0,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0
2,4,3,5,3,1,3,2,2,1,10,1,1,0.97561,0.75,0,0,3.5,1,0.5,0
3,2,0,8,4,1,6,2,3,0.5,14,1,0,0.8,0.66667,0,0,3.3333,1,0.6667,0
1,2,0,2,2,0,1,1,1,2,4,0,0,1,1,0,0,3,0,0,0
4,5,0,2,9,0,0,2,4,0,30,1,0,0.93182,0.625,1,1,6.25,1,0.75,0
7,1,0,6,13,0,4,2,7,0.16667,39,1,1,0,0.34286,0,0,4.4286,1,0.8571,0
21,1,0,14,48,110,8,6,21,0.75,181,1,3,0,0.20635,0,0,7.4762,3,1.1429,1
1,2,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,0
8,1,0,4,17,28,3,1,8,2,88,0,0,0,0.1875,0,0,10,2,1.625,0
8,4,0,6,16,28,1,5,8,2,47,0,0,0.81081,0.33333,0,0,4.875,1,0.875,0
6,4,0,5,12,15,0,5,6,2,34,0,0,0.85714,0.43333,0,0,4.6667,1,0.8333,0
25,5,0,6,42,238,0,6,25,0.92045,201,1,0,0.63077,0.72,1,1,6.6,1,0.96,0
4,5,0,2,8,0,0,2,4,0,28,1,0,0.93182,0.625,1,1,5.75,1,0.75,0
9,1,0,9,17,0,7,2,9,0.125,51,1,1,0,0.2963,0,0,4.5556,1,0.8889,0
6,4,0,10,20,15,0,10,6,2,83,0,0,0.85714,0.43333,0,0,12.833,1,0.8333,0
0,1,0,1,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0
11,5,0,4,18,9,0,4,11,0.7,95,1,1,0.80769,0.34091,1,1,7.2727,1,0.9091,0
