3,1,0,2,11,1,1,1,3,0.5,68,1,0,0,0.66667,0,0,21.333,3,1.3333,0
9,1,0,8,28,2,8,0,7,0.55,274,1,0,0,0.72222,0,0,28.889,2,1,2
32,6,0,27,118,390,15,27,3,0.90811,992,0.66667,11,0.93305,0.46875,0,0,28.969,2,1.25,6
2,1,0,0,3,1,0,0,2,1,21,1,0,0,0.75,0,0,7.5,1,0.5,0
8,6,0,9,57,28,4,8,3,0.88571,245,0.8,0,0.98405,0.35,0,0,29,2,1,2
8,6,0,5,55,26,4,4,3,0.79592,387,1,0,0.98405,0.375,0,0,46.5,6,1.5,1
7,6,0,6,51,13,4,4,2,0.68519,265,1,2,0.98856,0.42857,0,0,35.571,1,0.7143,3
12,6,0,7,70,40,4,6,3,0.69231,412,0.76923,2,0.97738,0.31667,0,0,32.25,1,0.8333,1
7,6,0,7,35,21,5,5,2,0.83333,148,0.5,2,0.9863,0.42857,0,0,19.571,1,0.8571,5
4,6,0,3,23,6,2,2,1,0.66667,88,1,0,0.9931,0.5,0,0,20.75,1,0.75,0
3,1,1,1,4,3,1,0,3,1,14,1,0,0,0.66667,0,0,3,1,0.6667,0
8,6,0,7,46,18,5,5,3,0.69388,227,1,2,0.9863,0.325,0,0,26.5,1,0.75,2
4,1,0,8,41,0,2,6,1,0.33333,355,1,1,0,0.625,0,0,85.5,5,2,3
2,2,0,2,15,0,1,1,2,0,103,0,0,0.66667,0.75,1,1,50,2,1,0
7,6,0,4,40,21,4,3,2,0.83333,251,1,0,0.9863,0.31429,0,0,33.714,1,0.8571,1
7,1,0,18,57,0,1,17,7,0.5,639,1,1,0,0.57143,0,0,90,3,1.5714,1
8,6,0,4,52,18,3,3,1,0.53297,764,0.96154,1,0.98405,0.5,0,0,91.25,7,1.625,2
8,6,0,6,65,8,4,5,1,0.72857,432,0.9,1,0.98405,0.58333,0,0,51.75,1,0.875,0
