6,3,3,0,10,0,0,0,6,0,54,1,0,0.85,0.55556,1,2,7.8333,3,1,0
63,2,3,27,225,793,7,20,42,0.87208,5680,0.89655,6,0.67895,0.15207,2,11,88.698,6,1.6984,0
1,5,0,1,2,0,1,0,1,2,6,0,0,1,1,0,0,5,0,0,1
21,4,0,2,25,210,0,2,21,2,120,0,0,0.82456,0.52381,0,0,4.7143,1,0.9524,0
25,3,3,13,67,34,3,11,14,0.63889,1120,0.83333,3,0.68493,0.205,2,22,43.56,11,2.28,2
3,1,0,26,3,3,25,1,3,1.5,17,0,0,0,0.66667,0,0,0,1,1,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,2
3,4,0,2,14,3,1,2,3,2,60,0,0,0.97917,0.66667,0,0,19,3,1.6667,0
7,4,0,3,10,21,0,3,7,2,39,0,0,0.93182,0.57143,1,6,4.5714,1,0.8571,0
12,4,0,3,22,66,0,3,12,2,97,0,0,0.89524,0.31667,1,1,7.0833,3,1.25,0
17,1,0,8,54,134,7,3,5,0.9375,867,0,1,0,0.2125,0,0,49.882,19,4.7059,0
25,2,5,14,68,34,5,11,14,0.63889,1120,0.83333,3,0.65672,0.205,1,17,43.56,11,2.28,2
8,1,1,0,16,14,0,0,6,0.78571,117,1,0,0,0.57143,0,0,13.125,1,0.75,1
18,2,0,6,35,0,6,1,1,0.68067,2128,0.14286,1,0.73438,0.36111,1,7,116.83,17,8,0
2,3,0,11,3,0,11,0,2,1,13,0.5,0,0.94444,0.75,0,0,4.5,1,0.5,0
10,1,0,22,10,45,20,2,10,1.1111,51,0,0,0,0.3,0,0,0,1,1,0
22,1,1,9,48,41,6,3,9,0.84354,579,0.85714,1,0,0.22727,0,0,25,7,2.2727,1
7,4,0,3,10,21,0,3,7,2,39,0,0,0.93182,0.57143,1,6,4.5714,1,0.8571,0
7,1,0,1,9,13,1,0,6,1.0833,720,1,0,0,0.25,0,0,100.14,11,3.5714,0
12,1,0,0,12,66,0,0,12,2,12,0,0,0,0.63889,0,0,0,1,1,0
4,3,0,6,9,0,1,5,0,0.38095,583,1,0,0.92683,0.40625,1,3,143,1,0.75,0
18,1,0,6,18,153,4,2,18,2,18,0,0,0,0.4,0,0,0,1,1,0
35,4,0,3,43,595,0,3,35,2,200,0,0,0.73438,0.30857,0,0,4.7143,1,0.9714,0
14,1,0,2,14,91,1,1,14,2,14,0,0,0,0.5,0,0,0,1,1,0
9,1,0,11,26,16,1,10,9,0.875,191,1,0,0,0.33333,0,0,19.667,2,1,0
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.46875,0,0,0,1,1,2
6,1,0,8,12,3,6,2,6,0.76364,90,0,2,0,0.5,1,1,12.167,1,0.6667,0
7,4,0,2,14,21,0,2,7,2,42,0,0,0.94,0.34286,0,0,5,1,0.8571,0
14,1,0,5,50,91,3,2,13,2,486,0,0,0,0.41071,0,0,33.714,5,3.7143,0
2,2,0,9,18,0,2,9,1,0,239,1,0,0.75,0.57143,2,2,118,1,0.5,0
3,4,0,2,6,3,0,2,3,2,17,0,0,0.97917,0.66667,0,0,4.6667,1,0.6667,0
49,1,2,22,121,622,2,20,22,0.91572,1192,1,11,0,0.11389,0,0,22.878,3,1.0408,0
12,1,0,0,12,66,0,0,12,2,12,0,0,0,0.75,0,0,0,1,1,0
0,1,0,8,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0
